Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price,Recent Price
Reata pharmaceuticals inc,RETA,"",4252977.0,112150000.0,0.0179443,0.0726,598,9705.0,0.228715,addition,13.5080882,Q2 2019,HEALTH CARE,13F,12/31/2021,161.461,34.11
Madrigal pharmaceuticals inc,MDGL,"",1320795.0,111925000.0,0.0179083,0.0138,599,302777.0,29.741812,addition,7.7224142,Q2 2018,HEALTH CARE,13F,12/31/2021,91.5767,79.47
Aflac inc.,AFL,"",1911219.0,111596000.0,0.0178557,0.0163,600,70481.0,3.828953,addition,0.2940966,Q2 2007,FINANCE,13F,12/31/2021,38.1259,65.33
South state corp,SSB,"",1384078.0,110878000.0,0.0177408,0.0209,601,-263361.0,-15.986085,reduction,2.0137711,Q4 2003,FINANCE,13F,12/31/2021,67.15,77.77
Credicorp ltd adr,BAP,"",906460.0,110651000.0,0.0177045,0.0172,602,-6322.0,-0.692608,reduction,0.9604130,Q2 2015,FINANCE,13F,12/31/2021,132.63,144.81
Fox factory holding corp,FOXF,"",645103.0,109732000.0,0.0175574,0.0162,603,-12038.0,-1.831875,reduction,1.5311337,Q2 2020,CONSUMER DISCRETIONARY,13F,12/31/2021,91.25,91.09
Btc ishares msci acwi ex us etf,ACWX,"",1971852.0,109636000.0,0.0175421,0.0235,604,-516931.0,-20.770433,reduction,No Data,Q4 2013,FINANCE,13F,12/31/2021,54.86,51.19
Crocs inc,CROX,"",853531.0,109440000.0,0.0175107,0.0218,605,-38283.0,-4.292711,reduction,1.4626785,Q2 2014,CONSUMER DISCRETIONARY,13F,12/31/2021,105.82,72.32
Wesco international  inc,WCC,"",830949.0,109345000.0,0.0174955,,606,830949.0,,new,1.6388465,Q4 2021,INDUSTRIALS,13F,12/31/2021,131.59,123.19
New jersey resources corp.,NJR,"",2613404.0,107307000.0,0.0171694,0.0149,607,95302.0,3.784676,addition,2.7205558,Q2 2003,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,34.5947,45.79
Tandem diabetes care inc,TNDM,"",708615.0,106661000.0,0.017066,0.0093,608,249976.0,54.503869,addition,1.1094244,Q1 2019,HEALTH CARE,13F,12/31/2021,94.6185,115.32
Moderna inc,MRNA,"",418890.0,106390000.0,0.0170227,0.0028,609,375776.0,871.586956,addition,0.1039377,Q3 2020,HEALTH CARE,13F,12/31/2021,249.9886,165.49
Wns (holdings) ltd adr,WNS,"",1204712.0,106280000.0,0.0170051,0.0143,610,179349.0,17.491269,addition,2.4675868,Q1 2013,INFORMATION TECHNOLOGY,13F,12/31/2021,51.979,86.54
Legend biotech corp ads,LEGN,"",2277045.0,106134000.0,0.0169817,0.0051,611,1684410.0,284.223848,addition,1.4791145,Q3 2021,HEALTH CARE,13F,12/31/2021,47.638,40.64
Gentex corp.,GNTX,"",3041653.0,106002000.0,0.0169606,0.0193,612,-400424.0,-11.633209,reduction,1.2865390,Q2 2017,CONSUMER DISCRETIONARY,13F,12/31/2021,28.8,27.59
Webster financial corp.,WBS,"",1895706.0,105856000.0,0.0169372,0.0176,613,-5756.0,-0.302714,reduction,1.0555729,Q2 2001,FINANCE,13F,12/31/2021,51.93,50.46
Signature bank (new york  ny),SBNY,"",327171.0,105829000.0,0.0169329,0.0146,614,11079.0,3.504992,addition,0.5395960,Q3 2018,FINANCE,13F,12/31/2021,161.1107,265.91
Altra industrial motion corp,AIMC,"",2046627.0,105544000.0,0.0168873,0.0179,615,146662.0,7.719195,addition,3.1457968,Q2 2010,INDUSTRIALS,13F,12/31/2021,47.9309,35.63
Us foods holding corp,USFD,"",2985088.0,103971000.0,0.0166356,0.0185,616,-160986.0,-5.117044,reduction,1.3384821,Q3 2017,CONSUMER DISCRETIONARY,13F,12/31/2021,34.83,36.53
Southwest airlines co.,LUV,"",2421873.0,103753000.0,0.0166008,0.0107,617,1195416.0,97.469051,addition,0.4091555,Q4 2012,TRANSPORTS,13F,12/31/2021,46.9419,46.76
Tenable holdings inc,TENB,"",1878300.0,103438000.0,0.0165504,0.0169,618,-271519.0,-12.629854,reduction,1.7109630,Q1 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,40.47,60.99
Twitter inc,TWTR,"",2390527.0,103319000.0,0.0165313,0.0241,619,40762.0,1.734727,addition,0.2985766,Q3 2020,COMMUNICATIONS,13F,12/31/2021,54.2683,45.08
Immunogen inc.,IMGN,"",13902498.0,103157000.0,0.0165054,0.0136,620,-165610.0,-1.177202,reduction,6.3041044,Q3 2017,HEALTH CARE,13F,12/31/2021,3.62,5.35
Cit group inc (del),CIT,"",1997527.0,102553000.0,0.0164088,0.0146,621,348069.0,21.102023,addition,N/A,Q4 2020,FINANCE,13F,12/31/2021,47.3516,
Pure storage inc,PSTG,"",3147251.0,102443000.0,0.0163912,0.0172,622,-879709.0,-21.845486,reduction,1.0854570,Q1 2019,INFORMATION TECHNOLOGY,13F,12/31/2021,24.8,30.73
Invs real estate trust,CSR,"",923630.0,102430000.0,0.0163891,,623,923630.0,,new,6.1405498,Q4 2021,REAL ESTATE,13F,12/31/2021,110.9,95.3
Boeing company,BA,"",506230.0,101914000.0,0.0163065,0.0204,624,-39426.0,-7.225431,reduction,0.0857458,Q1 2001,INDUSTRIALS,13F,12/31/2021,197.79,181.94
Verra mobility corp,VRRM,"",6577021.0,101483000.0,0.0162376,0.0162,625,270483.0,4.28893,addition,4.2143023,Q2 2020,FINANCE,13F,12/31/2021,12.1411,15.05
Gold fields ltd adr,GFI,"",9162802.0,100699000.0,0.0161121,0.0136,626,-699328.0,-7.091044,reduction,1.0280911,Q1 2016,MATERIALS,13F,12/31/2021,6.74,15.36
Merus bv,MRUS,"",3154551.0,100313000.0,0.0160503,0.0187,627,-1854653.0,-37.024905,reduction,7.2556690,Q1 2017,HEALTH CARE,13F,12/31/2021,21.54,26.16
Gibraltar industries inc,ROCK,"",1501160.0,100097000.0,0.0160158,0.0193,628,-124611.0,-7.664733,reduction,4.5908022,Q3 2018,INDUSTRIALS,13F,12/31/2021,80.58,39.17
Dennys corp.,DENN,"",6196538.0,99144000.0,0.0158633,0.0135,629,1325664.0,27.216142,addition,10.0409849,Q3 2020,CONSUMER DISCRETIONARY,13F,12/31/2021,13.6497,13.28
Epam systems  inc.,EPAM,"",147547.0,98628000.0,0.0157807,0.0192,630,-50388.0,-25.456842,reduction,0.2594072,Q1 2012,INFORMATION TECHNOLOGY,13F,12/31/2021,118.27,290.06
Banc of california inc,BANC,"",5013550.0,98366000.0,0.0157388,0.0162,631,-134679.0,-2.616026,reduction,8.0629576,Q2 2014,FINANCE,13F,12/31/2021,19.33,18.09
Trimas corp.,TRS,"",2649395.0,98027000.0,0.0156846,0.0153,632,-127266.0,-4.583419,reduction,6.1850162,Q2 2015,INDUSTRIALS,13F,12/31/2021,20.2,31.31
Ironsource ltd,IS,"",12628457.0,97745000.0,0.0156395,0.0231,633,144685.0,1.158985,addition,12.3324775,Q1 2021,FINANCE,13F,12/31/2021,10.587,4.58
Willscot corp,WSC,"",2385541.0,97425000.0,0.0155883,0.0122,634,128343.0,5.685943,addition,1.0652612,Q1 2021,FINANCE,13F,12/31/2021,32.2107,37.41
Paccar inc.,PCAR,"",1101347.0,97205000.0,0.0155531,0.0138,635,74030.0,7.20615,addition,0.3167751,Q4 2002,INDUSTRIALS,13F,12/31/2021,73.8299,83.71
Booz allen hamilton holding corp,BAH,"",1142022.0,96831000.0,0.0154932,0.0176,636,-159746.0,-12.271465,reduction,0.8570027,Q2 2011,INFORMATION TECHNOLOGY,13F,12/31/2021,83.52,87.78
Zto express cayman inc adr,ZTO,"",3416893.0,96425000.0,0.0154283,0.0095,637,1601526.0,88.220509,addition,0.5501999,Q1 2020,INDUSTRIALS,13F,12/31/2021,28.8894,26.31
Halliburton co.,HAL,"",4197636.0,96000000.0,0.0153603,0.0152,638,52021.0,1.254844,addition,0.4671455,Q1 2001,ENERGY,13F,12/31/2021,42.3851,40.76
Baidu inc adr,BIDU,"",644347.0,95873000.0,0.0153399,0.0187,639,-71827.0,-10.029267,reduction,0.2317202,Q3 2008,COMMUNICATIONS,13F,12/31/2021,175.05,129.56
Enerpac tool group corp,EPAC,"",4714691.0,95614000.0,0.0152985,0.0167,640,-23781.0,-0.501871,reduction,7.7862913,Q1 2018,INDUSTRIALS,13F,12/31/2021,22.87,20.3
Monolithic power systems inc,MPWR,"",192907.0,95167000.0,0.015227,0.0163,641,-5152.0,-2.601245,reduction,0.4147735,Q2 2012,INFORMATION TECHNOLOGY,13F,12/31/2021,139.17,409.38
Republic services inc.,RSG,"",680268.0,94863000.0,0.0151783,0.0144,642,-24878.0,-3.528064,reduction,0.2149812,Q1 2017,INDUSTRIALS,13F,12/31/2021,74.88,132.71
Organon & co,OGN,"",3113299.0,94799000.0,0.0151681,0.0244,643,-1255537.0,-28.738479,reduction,1.2274616,Q2 2021,HEALTH CARE,13F,12/31/2021,30.26,34.9
Hutchmed (china) ltd,HCM,"",2700913.0,94750000.0,0.0151603,0.0172,644,-58486.0,-2.11952,reduction,1.5620686,Q1 2016,HEALTH CARE,13F,12/31/2021,26.37,17.22
American financial group inc. (holding co.),AFG,"",688396.0,94531000.0,0.0151252,0.0218,645,-328767.0,-32.321958,reduction,0.8105246,Q1 2021,FINANCE,13F,12/31/2021,120.54,146.67
Myovant sciences ltd,MYOV,"",6063802.0,94414000.0,0.0151065,0.0256,646,-631077.0,-9.426264,reduction,6.4573860,Q2 2019,HEALTH CARE,13F,12/31/2021,18.86,11.33
Vizio holding corp,VZIO,"",4837111.0,93985000.0,0.0150379,0.0007,647,4639783.0,2351.304934,addition,2.6292934,Q3 2021,CONSUMER DISCRETIONARY,13F,12/31/2021,19.5038,8.04
La-z-boy inc,LZB,"",2586282.0,93907000.0,0.0150254,0.0143,648,-23119.0,-0.885989,reduction,5.9836672,Q1 2015,CONSUMER DISCRETIONARY,13F,12/31/2021,27.76,27.22
Williams cos. (the),WMB,"",3581570.0,93264000.0,0.0149225,0.0163,649,-115734.0,-3.130227,reduction,0.2946357,Q3 2018,ENERGY,13F,12/31/2021,14.87,35.52
Kornit digital ltd,KRNT,"",612174.0,93204000.0,0.0149129,0.0036,650,464913.0,315.706806,addition,1.3157325,Q3 2020,INFORMATION TECHNOLOGY,13F,12/31/2021,134.1315,73.0
Allscripts healthcare solutions inc,MDRX,"",5044976.0,93080000.0,0.014893,0.0118,651,-133734.0,-2.582381,reduction,4.1159131,Q3 2010,HEALTH CARE,13F,12/31/2021,12.53,22.32
Nisource inc.,NI,"",3359281.0,92750000.0,0.0148402,0.0146,652,-174242.0,-4.931113,reduction,0.8286643,Q1 2016,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,24.53,31.75
Primoris services corp,PRIM,"",3864071.0,92660000.0,0.0148258,0.0145,653,375304.0,10.757497,addition,7.2606727,Q2 2015,INDUSTRIALS,13F,12/31/2021,21.2894,27.32
Axcelis technologies inc,ACLS,"",1230413.0,91739000.0,0.0146785,0.0097,654,12151.0,0.997404,addition,3.7003479,Q3 2017,INFORMATION TECHNOLOGY,13F,12/31/2021,24.9746,56.43
Eversource energy (western massachusetts cos./northeast utilities),ES,"",995425.0,90564000.0,0.0144905,0.0136,655,20316.0,2.083459,addition,0.2889982,Q2 2005,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,42.1474,92.6
Arch capital group ltd.,ACGL,"",2036433.0,90519000.0,0.0144833,0.0107,656,387338.0,23.487913,addition,0.5372577,Q1 2018,FINANCE,13F,12/31/2021,34.3923,48.98
Aptiv plc,APTV,"",547362.0,90288000.0,0.0144463,0.0106,657,128687.0,30.736729,addition,0.2020417,Q1 2013,INDUSTRIALS,13F,12/31/2021,106.1218,107.51
Simmons first national corp.,SFNC,"",3045033.0,90071000.0,0.0144116,0.0156,658,-54668.0,-1.763654,reduction,2.7097101,Q1 2021,FINANCE,13F,12/31/2021,29.5,24.88
Acv auctions inc cl a,ACVA,"",4777164.0,90002000.0,0.0144006,0.0071,659,2449672.0,105.249427,addition,4.4134862,Q1 2021,CONSUMER DISCRETIONARY,13F,12/31/2021,20.8619,14.0
Arrow electronics corp.,ARW,"",668457.0,89754000.0,0.0143609,0.0126,660,11290.0,1.71798,addition,0.9874821,Q1 2001,INFORMATION TECHNOLOGY,13F,12/31/2021,46.9403,109.07
Mckesson corp.,MCK,"",359895.0,89459000.0,0.0143137,0.0122,661,153.0,0.04253,addition,0.2402529,Q1 2001,HEALTH CARE,13F,12/31/2021,126.9517,323.25
Iaa inc,IAA,"",1760922.0,89138000.0,0.0142623,0.0326,662,-1755870.0,-49.928173,reduction,1.3103508,Q2 2019,CONSUMER DISCRETIONARY,13F,12/31/2021,39.84,36.78
Erie indemnity co  class a,ERIE,"",460919.0,88800000.0,0.0142082,0.0146,663,-20217.0,-4.20193,reduction,0.9978963,Q3 2019,FINANCE,13F,12/31/2021,153.66,186.75
Intel corp.,INTC,"",1716001.0,88374000.0,0.0141401,0.0155,664,3709.0,0.21661,addition,0.0421415,Q1 2001,INFORMATION TECHNOLOGY,13F,12/31/2021,31.5532,45.67
Siriuspoint ltd,SPNT,"",10753280.0,87424000.0,0.0139881,0.0167,665,167495.0,1.582263,addition,6.6232355,Q1 2017,FINANCE,13F,12/31/2021,9.4787,6.48
Sentinelone inc,S,"",1706566.0,86165000.0,0.0137866,0.0065,666,993429.0,139.304089,addition,4.0945889,Q2 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,47.1512,37.12
Sovos brands inc,SOVO,"",5717666.0,86050000.0,0.0137682,0.0138,667,-87645.0,-1.509738,reduction,5.6670846,Q3 2021,CONSUMER STAPLES,13F,12/31/2021,13.95,15.84
Simply good foods co/the,SMPL,"",2066838.0,85919000.0,0.0137473,0.013,668,-149594.0,-6.749316,reduction,2.1499957,Q4 2019,CONSUMER STAPLES,13F,12/31/2021,19.92,43.47
Mercadolibre inc,MELI,"",63620.0,85787000.0,0.0137261,0.0275,669,-32543.0,-33.841498,reduction,0.1261826,Q1 2019,COMMUNICATIONS,13F,12/31/2021,759.32,1060.34
Houghton mifflin harcourt co,HMHC,"",4081419.0,85750613.19,0.0137203,,670,-10038162.0,-71.093909,reduction,3.1953985,,CONSUMER DISCRETIONARY,13G,03/31/2022,,
Silicon motion technology corp adr,SIMO,"",897239.0,85266000.0,0.0136428,0.0109,671,-30195.0,-3.255757,reduction,2.5690331,Q2 2015,INFORMATION TECHNOLOGY,13F,12/31/2021,42.93,76.29
Sealed air corp.,SEE,"",1257375.0,84835000.0,0.0135738,0.0147,672,-318667.0,-20.219448,reduction,0.8486709,Q1 2018,MATERIALS,13F,12/31/2021,38.74,67.42
Celldex therapeutics inc.,CLDX,"",2185976.0,84468000.0,0.0135151,0.02,673,5624.0,0.25794,addition,4.6773827,Q4 2020,HEALTH CARE,13F,12/31/2021,24.2671,35.84
Eastern bankshares  inc.,EBC,"",4172590.0,84161000.0,0.013466,0.0149,674,-150186.0,-3.474295,reduction,2.2623352,Q4 2020,FINANCE,13F,12/31/2021,16.53,20.31
Old dominion freight line inc,ODFL,"",233804.0,83792000.0,0.0134069,0.0143,675,-59425.0,-20.265731,reduction,0.2035489,Q2 2010,TRANSPORTS,13F,12/31/2021,142.44,264.75
Docusign inc,DOCU,"",549744.0,83731000.0,0.0133972,0.0337,676,-219274.0,-28.513507,reduction,0.2778217,Q4 2018,INFORMATION TECHNOLOGY,13F,12/31/2021,76.96,99.53
Compass inc,COMP,"",9094402.0,82668000.0,0.0132271,0.0239,677,-1500002.0,-14.158437,reduction,2.2069125,Q2 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,13.14,6.0
Jd.com inc adr,JD,"",1175979.0,82401000.0,0.0131844,0.0067,678,627024.0,114.221384,addition,0.0879658,Q2 2014,CONSUMER DISCRETIONARY,13F,12/31/2021,67.778,56.56
Ishares core msci emerging markets etf,IEMG,"",1372649.0,82165000.0,0.0131466,0.0108,679,339815.0,32.901221,addition,No Data,Q4 2012,FINANCE,13F,12/31/2021,59.86,54.52
Ingevity corp,NGVT,"",1142100.0,81889000.0,0.0131025,0.0141,680,-19454.0,-1.674825,reduction,2.9284090,Q2 2016,MATERIALS,13F,12/31/2021,73.9,62.35
National storage affiliates trust,NSA,"",1177338.0,81472000.0,0.0130357,0.0104,681,15436.0,1.328511,addition,1.2881956,Q4 2016,REAL ESTATE,13F,12/31/2021,26.2012,63.17
Alliant energy corp,LNT,"",1325011.0,81449000.0,0.0130321,0.0126,682,-441.0,-0.033272,reduction,0.5294583,Q3 2011,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,24.29,63.39
Btc ishares msci acwi etf,ACWI,"",767018.0,81135000.0,0.0129818,0.0186,683,-329026.0,-30.019415,reduction,No Data,Q3 2013,FINANCE,13F,12/31/2021,95.74,97.11
National instruments corp,NATI,"",1853904.0,80960000.0,0.0129538,0.023,684,-1590418.0,-46.175067,reduction,1.4041889,Q2 2009,INFORMATION TECHNOLOGY,13F,12/31/2021,31.89,38.71
Tg therapeutics inc,TGTX,"",4250670.0,80762000.0,0.0129221,0.0089,685,2674941.0,169.75895,addition,2.9762985,Q3 2020,HEALTH CARE,13F,12/31/2021,24.9423,8.85
Sba communications corp.,SBAC,"",207554.0,80743000.0,0.0129191,0.0121,686,-8282.0,-3.837173,reduction,0.1923227,Q3 2021,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,330.57,355.38
Aclaris therapeutics inc,ACRS,"",5539268.0,80540000.0,0.0128866,0.0166,687,118815.0,2.191975,addition,9.0400082,Q1 2021,HEALTH CARE,13F,12/31/2021,18.6988,17.01
Amerant bancorp inc,AMTB,"",2325008.0,80329000.0,0.0128529,0.0098,688,-2869.0,-0.123245,reduction,8.0019056,Q1 2021,FINANCE,13F,12/31/2021,21.54,28.65
Xilinx  inc,XLNX,"",378085.0,80166000.0,0.0128268,0.0004,689,362406.0,2311.410166,addition,N/A,Q4 2020,INFORMATION TECHNOLOGY,13F,12/31/2021,209.1164,
Alx oncology holdings inc.,ALXO,"",3728330.0,80122000.0,0.0128197,0.0486,690,-138812.0,-3.589524,reduction,9.2058581,Q3 2020,HEALTH CARE,13F,12/31/2021,66.04,16.01
Kimco realty corp.,KIM,"",3241639.0,79906000.0,0.0127852,0.0044,691,1987224.0,158.418386,addition,0.5246093,Q3 2021,REAL ESTATE,13F,12/31/2021,23.1408,25.13
Curtiss-wright corp.,CW,"",574769.0,79703000.0,0.0127527,0.0125,692,-5515.0,-0.950397,reduction,1.4952276,Q1 2019,INDUSTRIALS,13F,12/31/2021,114.32,151.32
United community banks inc,UCBI,"",2217252.0,79689000.0,0.0127505,0.0112,693,217551.0,10.879176,addition,2.0921294,Q1 2018,FINANCE,13F,12/31/2021,32.2242,31.04
Playa hotels & resorts nv,PLYA,"",9964247.0,79514000.0,0.0127225,0.0136,694,353268.0,3.675671,addition,6.0653775,Q1 2021,CONSUMER DISCRETIONARY,13F,12/31/2021,7.353,8.34
Sprout social  inc.,SPT,"",869049.0,78814000.0,0.0126105,0.0191,695,-51275.0,-5.571407,reduction,1.8901281,Q2 2020,INFORMATION TECHNOLOGY,13F,12/31/2021,33.75,72.16
Icf international inc,ICFI,"",768144.0,78773000.0,0.0126039,0.0131,696,-97450.0,-11.258165,reduction,4.0931318,Q4 2009,INDUSTRIALS,13F,12/31/2021,49.26,99.21
Boise cascade l.l.c.,BCC,"",1093196.0,77835000.0,0.0124538,0.0098,697,26463.0,2.480752,addition,2.7794904,Q3 2013,MATERIALS,13F,12/31/2021,34.637,71.19
Albany international corp. (de),AIN,"",876136.0,77494000.0,0.0123992,0.014,698,-196472.0,-18.317223,reduction,2.7499561,Q2 2001,INDUSTRIALS,13F,12/31/2021,45.39,81.75
Fuller (h.b.) co.,FUL,"",953428.0,77228000.0,0.0123567,0.0106,699,-9187.0,-0.954379,reduction,1.7971146,Q1 2021,MATERIALS,13F,12/31/2021,62.96,70.3
Spdr blackstone senior loan etf,SRLN,"",1691310.0,77174000.0,0.012348,0.0114,700,238200.0,16.392427,addition,No Data,Q3 2016,FINANCE,13F,12/31/2021,46.1111,44.77
Lantheus holdings inc,LNTH,"",2655296.0,76712000.0,0.0122741,0.0207,701,-2084744.0,-43.98157,reduction,3.8982479,Q2 2015,HEALTH CARE,13F,12/31/2021,12.64,60.28
Criteo s.a. adr,CRTO,"",1973147.0,76697000.0,0.0122717,0.0174,702,-810637.0,-29.119968,reduction,3.2475704,Q3 2019,COMMUNICATIONS,13F,12/31/2021,25.02,25.49
Outfront media inc,OUT,"",2846081.0,76332000.0,0.0122133,0.0113,703,200376.0,7.573633,addition,1.9461314,Q2 2016,COMMUNICATIONS,13F,12/31/2021,18.7418,27.18
Huron consulting group inc,HURN,"",1528614.0,76278000.0,0.0122047,0.0132,704,32797.0,2.192581,addition,6.9743683,Q3 2009,INDUSTRIALS,13F,12/31/2021,46.1032,53.74
Rocket pharmaceuticals inc,RCKT,"",3490879.0,76206000.0,0.0121932,0.017,705,144648.0,4.322714,addition,5.4117214,Q1 2019,HEALTH CARE,13F,12/31/2021,33.745,13.56
Intuitive surgical inc,ISRG,"",209385.0,75232000.0,0.0120373,0.0228,706,-194871.0,-48.20485,reduction,0.0582929,Q1 2007,HEALTH CARE,13F,12/31/2021,494.7,279.7
Ovintiv inc. (pan canadian energy - encana corp.),OVV,"",2214124.0,74611000.0,0.011938,0.0158,707,-617139.0,-21.797304,reduction,0.8558923,Q4 2001,ENERGY,13F,12/31/2021,87.78,53.18
Cameco corp.,CCJ,"",3405280.0,74301000.0,0.0118884,0.0101,708,665470.0,24.288911,addition,0.8549766,Q1 2004,ENERGY,13F,12/31/2021,14.4964,31.4
Flagstar bancorp inc,FBC,"",1546938.0,74160000.0,0.0118658,0.0087,709,541430.0,53.846414,addition,2.9262821,Q1 2015,FINANCE,13F,12/31/2021,40.335,39.66
First industrial realty trust  inc.,FR,"",1120038.0,74147000.0,0.0118637,0.0081,710,206208.0,22.565247,addition,0.8499232,Q2 2019,REAL ESTATE,13F,12/31/2021,45.6232,61.58
Hartford financial services group,HIG,"",1064763.0,73512000.0,0.0117621,0.0128,711,-10134.0,-0.942788,reduction,0.3210533,Q1 2001,FINANCE,13F,12/31/2021,36.52,74.95
Wideopenwest inc,WOW,"",3410402.0,73391000.0,0.0117428,0.0052,712,1850203.0,118.587629,addition,3.8787622,Q2 2021,CONSUMER DISCRETIONARY,13F,12/31/2021,20.756,22.02
Ritchie brothers auctioneers  inc.,RBA,"",1191804.0,73038000.0,0.0116863,0.0123,713,18779.0,1.600904,addition,1.0768046,Q2 2021,INDUSTRIALS,13F,12/31/2021,59.3695,55.61
Triton international ltd,TRTN,"",1209202.0,72830000.0,0.011653,0.0137,714,-340875.0,-21.990843,reduction,1.8572241,Q1 2018,INDUSTRIALS,13F,12/31/2021,35.93,61.92
Asgn inc. (on assignment inc.),ASGN,"",588921.0,72673000.0,0.0116279,0.0118,715,-21851.0,-3.577603,reduction,1.1413198,Q2 2008,INDUSTRIALS,13F,12/31/2021,48.39,115.73
Emerson electric co.,EMR,"",781522.0,72658000.0,0.0116255,0.0567,716,-2760428.0,-77.935262,reduction,0.1313703,Q1 2001,INDUSTRIALS,13F,12/31/2021,53.12,92.86
Papa johns international inc.,PZZA,"",542508.0,72408000.0,0.0115855,0.0074,717,201442.0,59.062469,addition,1.5068029,Q3 2020,CONSUMER DISCRETIONARY,13F,12/31/2021,129.3961,101.11
Niu technologies,NIU,"",4489579.0,72328000.0,0.0115727,0.0152,718,635525.0,16.489779,addition,6.5474959,Q1 2020,CONSUMER DISCRETIONARY,13F,12/31/2021,20.2305,8.93
Intellia therapeutics inc,NTLA,"",610748.0,72215000.0,0.0115546,0.0133,719,26940.0,4.614531,addition,0.8179030,Q2 2021,HEALTH CARE,13F,12/31/2021,147.7961,59.93
Caci international inc. class a,CACI,"",268111.0,72178000.0,0.0115487,0.0118,720,4139.0,1.567969,addition,1.1454999,Q1 2007,INFORMATION TECHNOLOGY,13F,12/31/2021,159.0769,294.32
Cognex corp,CGNX,"",925421.0,71960000.0,0.0115138,0.013,721,-23749.0,-2.502081,reduction,0.5321816,Q4 2019,INFORMATION TECHNOLOGY,13F,12/31/2021,78.68,70.22
Adapthealth corp,AHCO,"",2912253.0,71233000.0,0.0113975,0.0116,722,-23259.0,-0.792332,reduction,2.2026619,Q1 2021,FINANCE,13F,12/31/2021,35.96,15.84
Rogers corp.,ROG,"",260836.0,71208000.0,0.0113935,0.0281,723,-626115.0,-70.591837,reduction,1.3871886,Q1 2010,INFORMATION TECHNOLOGY,13F,12/31/2021,107.49,272.67
Sl green realty corp.,SLG,"",962806.48,71167000.0,0.0113869,0.0115,724,38310.15,4.143894,addition,1.5324576,Q4 2020,REAL ESTATE,13F,12/31/2021,69.5701,74.73
Sterling check corp,STER,"",3462260.0,71011000.0,0.011362,0.0007,725,3308120.0,2146.178798,addition,3.5954767,Q3 2021, ,13F,12/31/2021,20.7526,24.34
American woodmark corp,AMWD,"",1083654.0,70654000.0,0.0113048,0.0081,726,358944.0,49.529329,addition,6.5396109,Q3 2012,INDUSTRIALS,13F,12/31/2021,78.6087,46.27
Rambus inc.,RMBS,"",2390212.0,70249000.0,0.01124,0.009,727,-3979.0,-0.166194,reduction,2.1694214,Q3 2017,INFORMATION TECHNOLOGY,13F,12/31/2021,13.3,25.89
Helios technologies inc,HLIO,"",667014.0,70149000.0,0.011224,0.0084,728,67415.0,11.243348,addition,2.0571274,Q4 2020,INDUSTRIALS,13F,12/31/2021,,74.3
Piedmont office realty trust inc,PDM,"",3804012.0,69918000.0,0.0111871,0.0115,729,-91466.0,-2.348005,reduction,3.0843959,Q3 2019,REAL ESTATE,13F,12/31/2021,16.0,16.48
Clearwater analytics holdings inc,CWAN,"",3036492.0,69779000.0,0.0111648,0.0136,730,-81757.0,-2.621888,reduction,6.2818232,Q3 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,25.61,19.75
Fastenal co.,FAST,"",1087485.0,69664000.0,0.0111464,0.0098,731,-27954.0,-2.506098,reduction,0.1889471,Q4 2011,INDUSTRIALS,13F,12/31/2021,23.19,56.01
Manhattan associates  inc.,MANH,"",445474.0,69267000.0,0.0110829,0.0134,732,-69521.0,-13.499354,reduction,0.7053672,Q1 2010,INFORMATION TECHNOLOGY,13F,12/31/2021,101.18,136.6
Perella weinberg partners,PWP,"",5337474.0,68449000.0,0.010952,0.0124,733,-177829.0,-3.224283,reduction,11.3708938,Q4 2020,FINANCE,13F,12/31/2021,12.3,8.2
Eqova water technologies corp,AQUA,"",1459791.0,68245000.0,0.0109194,0.0097,734,-53127.0,-3.511558,reduction,1.2079358,Q1 2020,INDUSTRIALS,13F,12/31/2021,22.8,43.78
Ssga spdr gold shares,GLD,"",398309.0,68095000.0,0.0108954,0.0132,735,-73973.0,-15.662888,reduction,No Data,Q4 2013,MATERIALS,13F,12/31/2021,149.26,184.04
Xylem inc,XYL,"",566019.0,67878000.0,0.0108607,0.0109,736,47179.0,9.093169,addition,0.3146278,Q1 2015,INDUSTRIALS,13F,12/31/2021,78.2217,84.14
Belden inc,BDC,"",1017076.0,66853000.0,0.0106967,0.0138,737,-375540.0,-26.966515,reduction,2.2605803,Q1 2001,INDUSTRIALS,13F,12/31/2021,36.92,49.06
Proassurance corp.,PRA,"",2632129.0,66592000.0,0.0106549,0.0098,738,210289.0,8.683026,addition,4.8755047,Q1 2020,FINANCE,13F,12/31/2021,23.837,25.76
First midwest bancorp  inc.,FMBI,"",3245770.0,66473000.0,0.0106359,0.0109,739,-131670.0,-3.898515,reduction,N/A,Q1 2004,FINANCE,13F,12/31/2021,18.18,
