Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price,Recent Price
Costamare inc,CMRE,"",1533842.0,19404000.0,0.00241585,0.0033,2181,-34027.0,-2.170271,reduction,1.2427780,Q4 2010,ENERGY,13F,12/31/2021,11.24,15.91
Century communities inc,CCS,"",237146.0,19397000.0,0.00241498,0.0023,2182,-40286.0,-14.521036,reduction,0.7124349,Q3 2014,CONSUMER DISCRETIONARY,13F,12/31/2021,52.1,50.83
Ishares msci usa equal weighted etf,EUSA,"",216641.0,19389000.0,0.00241398,0.0025,2183,-2890.0,-1.316443,reduction,No Data,Q3 2013,FINANCE,13F,12/31/2021,58.24,83.16
Petco health and wellness company inc,WOOF,"",979644.0,19388000.0,0.00241386,0.0006,2184,752186.0,330.69226,addition,0.4307177,Q1 2021,CONSUMER DISCRETIONARY,13F,12/31/2021,20.3728,21.84
Post holdings inc,POST,"",262484.42,19365000.0,0.00241099,0.0022,2185,33342.48,14.551016,addition,0.2776983,Q1 2012,CONSUMER STAPLES,13F,12/31/2021,71.6844,74.71
Universal health services class b,UHS,"",149245.0,19350000.0,0.00240913,0.0031,2186,-19090.0,-11.340482,reduction,0.2209333,Q1 2001,HEALTH CARE,13F,12/31/2021,142.08,151.14
Avid bioservices inc,CDMO,"",662917.0,19344000.0,0.00240838,0.0015,2187,161149.0,32.116237,addition,1.0736480,Q2 2008,HEALTH CARE,13F,12/31/2021,22.171,18.31
Vanguard russell 3000 index etf,VTHR,"",89649.0,19339000.0,0.00240776,0.0022,2188,6621.0,7.974418,addition,No Data,Q3 2011,FINANCE,13F,12/31/2021,156.5486,197.47
Air lease corp,AL,"",437045.0,19330000.0,0.00240664,0.0033,2189,-179779.0,-29.145915,reduction,0.3825369,Q3 2011,FINANCE,13F,12/31/2021,39.09,43.32
Cracker barrel old country store  inc.,CBRL,"",150196.0,19322000.0,0.00240564,0.0016,2190,64067.0,74.384934,addition,0.6466762,Q1 2001,CONSUMER DISCRETIONARY,13F,12/31/2021,131.5072,118.49
Eaton vance tax-managed buy-write income fund,ETB,"",1127148.0,19297000.0,0.00240253,0.0027,2191,-138728.0,-10.959051,reduction,No Data,Q3 2006,FINANCE,13F,12/31/2021,15.53,16.27
Asgn inc. (on assignment inc.),ASGN,"",156361.0,19295000.0,0.00240228,0.0019,2192,29450.0,23.205238,addition,0.3030252,Q3 2011,INDUSTRIALS,13F,12/31/2021,84.4487,115.73
Ishares agency bond etf,AGZ,"",164669.0,19294000.0,0.00240215,0.0019,2193,47633.0,40.699443,addition,No Data,Q1 2009,FINANCE,13F,12/31/2021,116.9923,
Albertsons companies  inc.,ACI,"",638744.0,19285000.0,0.00240103,0.0026,2194,29914.0,4.913358,addition,0.1367394,Q2 2020,CONSUMER STAPLES,13F,12/31/2021,18.8759,32.41
Axonics inc,AXNX,"",344279.0,19280000.0,0.00240041,0.0016,2195,159123.0,85.939964,addition,0.7331797,Q4 2018,HEALTH CARE,13F,12/31/2021,54.1768,63.81
Ishares msci switzerland etf,EWL,"",365124.0,19253000.0,0.00239705,0.0021,2196,24303.0,7.130723,addition,No Data,Q1 2001,FINANCE,13F,12/31/2021,41.1554,49.25
Fuller (h.b.) co.,FUL,"",237177.0,19211000.0,0.00239182,0.0025,2197,-54169.0,-18.59267,reduction,0.4470545,Q1 2004,MATERIALS,13F,12/31/2021,52.26,70.3
Berkeley lights  inc.,BLI,"",1055855.0,19194000.0,0.0023897,0.0026,2198,58074.0,5.820315,addition,1.5607338,Q3 2020,HEALTH CARE,13F,12/31/2021,32.3739,5.94
Commercial metals company,CMC,"",528669.0,19184000.0,0.00238846,0.0017,2199,114944.0,27.782706,addition,0.4351857,Q1 2001,MATERIALS,13F,12/31/2021,27.3999,44.32
Global ship lease inc,GSL,"",837255.0,19182000.0,0.00238821,0.0027,2200,6626.0,0.797709,addition,2.2961071,Q4 2020,TRANSPORTS,13F,12/31/2021,22.5231,24.8
Palo alto networks inc note 0.375% 6/0,DEBT-PALO,PRN,10137000.0,19181000.0,0.00238808,0.0023,2201,-386000.0,-3.668155,reduction,N/A,Q2 2021, ,13F,12/31/2021,,
Ishares msci italy etf,EWI,"",582801.0,19122000.0,0.00238074,0.0027,2202,-39996.0,-6.421996,reduction,No Data,Q3 2004,FINANCE,13F,12/31/2021,28.54,29.07
Invesco s&p 500 equal weight industrials etf,RGI,"",96397.0,19056000.0,0.00237252,0.0022,2203,7577.0,8.530736,addition,No Data,Q1 2012,INDUSTRIALS,13F,12/31/2021,164.7585,182.78
Eaton vance tax-managed global buy-write opportunities fund,ETW,"",1702270.0,19048000.0,0.00237153,0.0023,2204,125136.0,7.934392,addition,No Data,Q1 2006,FINANCE,13F,12/31/2021,11.19,9.84
Geo group  inc. (the),GEO,"",2455972.0,19033000.0,0.00236966,0.0016,2205,893884.0,57.223665,addition,2.0045867,Q1 2001,INDUSTRIALS,13F,12/31/2021,8.4242,6.78
American financial group inc. (holding co.),AFG,"",138536.0,19024000.0,0.00236854,0.0022,2206,10723.0,8.3896,addition,0.1631137,Q1 2001,FINANCE,13F,12/31/2021,101.9845,146.67
Pimco corporate & income opportunity fund,PTY,"",1149996.0,19021000.0,0.00236816,0.003,2207,-67468.0,-5.541683,reduction,No Data,Q4 2004,FINANCE,13F,12/31/2021,16.82,14.86
Cgi inc,GIB,"",214898.0,19018000.0,0.00236779,0.0047,2208,-194058.0,-47.452049,reduction,0.0989684,Q1 2001,INFORMATION TECHNOLOGY,13F,12/31/2021,76.65,80.38
Enviva inc,EVA,"",269777.0,18997000.0,0.00236518,0.002,2209,-10579.0,-3.773417,reduction,0.4053206,Q2 2015,ENERGY,13F,12/31/2021,40.37,
Gravity co. ltd adr,GRVY,"",278660.0,18982000.0,0.00236331,0.0029,2210,40985.0,17.244136,addition,4.0101311,Q3 2012,INFORMATION TECHNOLOGY,13F,12/31/2021,92.7609,53.53
Centennial resource development inc,CDEV,"",3173113.0,18976000.0,0.00236256,0.0014,2211,1606343.0,102.52577,addition,1.1141150,Q3 2016,ENERGY,13F,12/31/2021,5.6393,9.4
Conmed corp,CNMD,"",133846.0,18975000.0,0.00236244,0.0022,2212,7330.0,5.793734,addition,0.4550844,Q1 2001,HEALTH CARE,13F,12/31/2021,109.8583,144.13
Choice hotels international  inc.,CHH,"",121582.0,18966000.0,0.00236132,0.0108,2213,-514444.0,-80.884115,reduction,0.2185574,Q1 2001,CONSUMER DISCRETIONARY,13F,12/31/2021,115.48,142.07
Varonis systems inc,VRNS,"",388417.0,18947000.0,0.00235895,0.0025,2214,77904.0,25.088805,addition,0.3612697,Q1 2014,INFORMATION TECHNOLOGY,13F,12/31/2021,51.0984,49.61
Vanguard s&p mid-cap 400 value etf,IVOV,"",112312.0,18940000.0,0.00235808,0.0023,2215,3680.0,3.387584,addition,No Data,Q1 2013,FINANCE,13F,12/31/2021,138.7138,164.26
Allogene therapeutics inc,ALLO,"",1266055.0,18890000.0,0.00235185,0.0037,2216,203029.0,19.099157,addition,0.8868912,Q4 2018,HEALTH CARE,13F,12/31/2021,24.6346,8.25
Ishares ibonds dec 2022 term muni bond etf,IBMK,"",724551.0,18882000.0,0.00235086,0.0028,2217,-63924.0,-8.107296,reduction,No Data,Q4 2015,FINANCE,13F,12/31/2021,26.05,25.88
Nova measuring instruments ltd,NVMI,"",128725.0,18858000.0,0.00234787,0.0014,2218,28592.0,28.554023,addition,0.4504174,Q1 2011,INFORMATION TECHNOLOGY,13F,12/31/2021,105.5911,97.18
Merit medical systems inc.,MMSI,"",302603.0,18852000.0,0.00234712,0.0023,2219,65590.0,27.673588,addition,0.5348934,Q1 2002,HEALTH CARE,13F,12/31/2021,53.4415,68.84
Owens & minor  inc (holding co.),OMI,"",433305.0,18850000.0,0.00234687,0.0023,2220,-116261.0,-21.155057,reduction,0.5650609,Q1 2001,INDUSTRIALS,13F,12/31/2021,28.96,43.65
Equity commonwealth inc.,EQC,"",723370.0,18735000.0,0.00233256,0.0032,2221,-182118.0,-20.112691,reduction,5.5237953,Q3 2010,REAL ESTATE,13F,12/31/2021,27.62,27.33
Vicor corp,VICR,"",147479.0,18726000.0,0.00233144,0.0021,2222,30156.0,25.7034,addition,0.4583962,Q1 2001,INDUSTRIALS,13F,12/31/2021,72.2003,60.42
Ishares currency hedged msci emu etf,HEZU,"",497334.0,18725000.0,0.00233131,0.0024,2223,5183.0,1.053132,addition,No Data,Q4 2014,FINANCE,13F,12/31/2021,29.0704,33.89
Nuveen credit opp 2022 targe,JCO,"",2313337.0,18715000.0,0.00233007,0.0029,2224,-317938.0,-12.08304,reduction,No Data,Q1 2017,FINANCE,13F,12/31/2021,9.32,7.99
Blackrock core bond trust,BHK,"",1131592.0,18683000.0,0.00232608,0.0026,2225,-18510.0,-1.609422,reduction,No Data,Q1 2007,FINANCE,13F,12/31/2021,13.34,12.46
Mfa financial  inc.,MFA,"",1022619.75,18652000.0,0.00232222,0.0022,2226,127801.5,14.282398,addition,0.9623513,Q4 2002,REAL ESTATE,13F,12/31/2021,3.9212,14.99
Allspring global dividend opportunity fund,EOD,"",3166623.0,18651000.0,0.0023221,0.0025,2227,-242256.0,-7.106618,reduction,No Data,Q3 2007,FINANCE,13F,12/31/2021,6.09,5.14
Frontdoor inc,FTDR,"",508719.0,18644000.0,0.00232123,0.0016,2228,228555.0,81.579004,addition,0.6191974,Q4 2018,INDUSTRIALS,13F,12/31/2021,43.121,32.59
Welbilt inc,WBT,"",784155.0,18639000.0,0.0023206,0.0025,2229,-19947.0,-2.480655,reduction,0.5478010,Q1 2016,INDUSTRIALS,13F,12/31/2021,21.04,23.75
Btc ishares u.s. oil & gas exploration & production etf,IEO,"",303911.0,18612000.0,0.00231724,0.0023,2230,4971.0,1.662875,addition,No Data,Q1 2007,ENERGY,13F,12/31/2021,40.7114,87.44
Matson inc,MATX,"",206586.0,18599000.0,0.00231562,0.0019,2231,27473.0,15.338362,addition,0.5057021,Q1 2001,REAL ESTATE,13F,12/31/2021,55.6009,87.43
Arcos dorados holdings inc,ARCO,"",3187832.0,18585000.0,0.00231388,0.0021,2232,97834.0,3.166151,addition,2.5693812,Q2 2011,CONSUMER DISCRETIONARY,13F,12/31/2021,142.1053,7.6
Cullen/frost bankers  inc. (frost national bank) (san antonio  tx),CFR,"",147349.0,18576000.0,0.00231276,0.0023,2233,1045.0,0.714266,addition,0.2301480,Q1 2001,FINANCE,13F,12/31/2021,87.0388,139.54
Rent-a-center inc.,RCII,"",386620.0,18572000.0,0.00231226,0.0038,2234,-113836.0,-22.746455,reduction,0.6549691,Q1 2001,CONSUMER DISCRETIONARY,13F,12/31/2021,34.13,24.99
Invesco dwa healthcare momentum etf,PTH,"",119757.0,18557000.0,0.0023104,0.0027,2235,-5699.0,-4.542628,reduction,No Data,Q1 2008,HEALTH CARE,13F,12/31/2021,96.16,134.06
Barclays bank plc sponsored adr,BCS,"",1791017.0,18536000.0,0.00230778,0.0027,2236,-182765.0,-9.259635,reduction,0.0427539,Q1 2001,FINANCE,13F,12/31/2021,9.39,7.66
Avista corp. (washington water power co.),AVA,"",436214.0,18535000.0,0.00230766,0.0024,2237,-20841.0,-4.559845,reduction,0.6094709,Q1 2001,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,41.83,44.56
Transocean ltd,RIG,"",6714940.0,18533000.0,0.00230741,0.0036,2238,-366895.0,-5.18079,reduction,1.0230302,Q1 2001,ENERGY,13F,12/31/2021,3.89,4.58
Lpl financial holdings inc,LPLA,"",115745.0,18531000.0,0.00230716,0.002,2239,23108.0,24.944677,addition,0.1447366,Q4 2010,FINANCE,13F,12/31/2021,125.2906,215.24
Under armour inc cl c,UA,"",1027192.0,18530000.0,0.00230703,0.0028,2240,-155729.0,-13.164784,reduction,0.4056557,Q2 2016,CONSUMER DISCRETIONARY,13F,12/31/2021,19.61,14.88
Wns (holdings) ltd adr,WNS,"",209727.0,18502000.0,0.00230355,0.0019,2241,33172.0,18.78848,addition,0.4295795,Q2 2013,INFORMATION TECHNOLOGY,13F,12/31/2021,77.192,86.54
Nuveen taxable municipal income fund,NBB,"",813737.0,18471000.0,0.00229969,0.0024,2242,29806.0,3.80212,addition,No Data,Q2 2010,FINANCE,13F,12/31/2021,21.4765,18.8
Ameris bancorp,ABCB,"",371764.0,18469000.0,0.00229944,0.0018,2243,119238.0,47.218108,addition,0.5335542,Q2 2012,FINANCE,13F,12/31/2021,45.9305,40.77
Credit acceptance corp.,CACC,"",26853.0,18465000.0,0.00229894,0.0022,2244,-1555.0,-5.47381,reduction,0.1902531,Q3 2009,FINANCE,13F,12/31/2021,413.69,585.93
Ambev s.a. adr,ABEV,"",6592314.0,18458000.0,0.00229807,0.0034,2245,-2579544.0,-28.124552,reduction,0.0418707,Q4 2013,CONSUMER STAPLES,13F,12/31/2021,3.19,3.1
Aerovironment inc,AVAV,"",297480.0,18452000.0,0.00229732,0.0021,2246,113620.0,61.797019,addition,1.1940115,Q4 2007,INDUSTRIALS,13F,12/31/2021,66.548,109.18
Ternium s.a. adr,TX,"",423714.0,18439000.0,0.0022957,0.0034,2247,-169644.0,-28.590497,reduction,0.2113557,Q1 2006,MATERIALS,13F,12/31/2021,29.37,48.45
Clearbridge mlp and midstream fund inc,CEM,"",684999.0,18433000.0,0.00229496,0.0026,2248,-19122.0,-2.715726,reduction,No Data,Q3 2010,ENERGY,13F,12/31/2021,84.81,35.99
Cognex corp,CGNX,"",236984.0,18429000.0,0.00229446,0.0034,2249,-77050.0,-24.53556,reduction,0.1362823,Q1 2001,INFORMATION TECHNOLOGY,13F,12/31/2021,64.49,70.22
Arcosa inc,ACA,"",349605.0,18425000.0,0.00229396,0.0017,2250,92495.0,35.974875,addition,0.7236272,Q4 2018,INDUSTRIALS,13F,12/31/2021,46.6401,54.44
Trinity industries inc,TRN,"",608096.0,18365000.0,0.00228649,0.0026,2251,-95912.0,-13.623709,reduction,0.7296382,Q4 2004,INDUSTRIALS,13F,12/31/2021,26.02,31.74
Rapid7 inc,RPD,"",155735.0,18328000.0,0.00228188,0.0043,2252,-123952.0,-44.318113,reduction,0.2681455,Q3 2015,INFORMATION TECHNOLOGY,13F,12/31/2021,87.6,112.82
Bigcommerce holdings  inc.,BIGC,"",518112.0,18325000.0,0.00228151,0.0023,2253,187201.0,56.571404,addition,0.7149327,Q3 2020,INFORMATION TECHNOLOGY,13F,12/31/2021,58.2861,19.96
Vaneck investment grade floating rate etf,FLTR,"",724598.0,18310000.0,0.00227964,0.0025,2254,-13011.0,-1.763943,reduction,No Data,Q1 2013,FINANCE,13F,12/31/2021,25.32,25.13
Shutterstock inc,SSTK,"",165018.0,18298000.0,0.00227815,0.0023,2255,11457.0,7.460879,addition,0.4514951,Q4 2012,COMMUNICATIONS,13F,12/31/2021,66.8175,81.5
Lci industries,LCII,"",117366.0,18294000.0,0.00227765,0.0019,2256,10522.0,9.848003,addition,0.4642283,Q3 2005,CONSUMER DISCRETIONARY,13F,12/31/2021,125.0092,104.18
Viasat inc.,VSAT,"",410677.0,18292000.0,0.0022774,0.0024,2257,86711.0,26.765463,addition,0.5520369,Q4 2003,INFORMATION TECHNOLOGY,13F,12/31/2021,47.9242,46.35
Flextronics international inc.,FLEX,"",996747.0,18270000.0,0.00227466,0.0026,2258,-97088.0,-8.875927,reduction,0.2147762,Q1 2001,INFORMATION TECHNOLOGY,13F,12/31/2021,15.9,17.08
John hancock preferred income fund,HPI,"",876416.0,18186000.0,0.0022642,0.0026,2259,-21470.0,-2.391172,reduction,No Data,Q3 2004,FINANCE,13F,12/31/2021,20.52,18.18
Liberty media corp series c,FWONK,"",286961.0,18149000.0,0.0022596,0.0019,2260,7011.0,2.504376,addition,0.1409456,Q3 2014,COMMUNICATIONS,13F,12/31/2021,41.1044,68.66
Ishares new york muni bond etf,NYF,"",313040.0,18144000.0,0.00225898,0.0023,2261,15812.0,5.319822,addition,No Data,Q1 2008,FINANCE,13F,12/31/2021,54.2095,53.55
Nv5 global inc,NVEE,"",131228.0,18126000.0,0.00225673,0.0013,2262,36795.0,38.964133,addition,0.8494269,Q4 2013,INDUSTRIALS,13F,12/31/2021,96.2387,129.05
Invesco dynamic semiconductors etf,PSI,"",117767.0,18080000.0,0.00225101,0.0017,2263,21356.0,22.150999,addition,No Data,Q2 2009,INFORMATION TECHNOLOGY,13F,12/31/2021,90.7289,111.79
Four corners property trust inc,FCPT,"",614729.0,18079000.0,0.00225088,0.0018,2264,111821.0,22.234882,addition,0.7649333,Q4 2015,REAL ESTATE,13F,12/31/2021,27.2666,29.01
Maxar technologies ltd,MAXR,"",610105.0,18016000.0,0.00224304,0.0015,2265,206392.0,51.123447,addition,0.8379605,Q4 2017,INFORMATION TECHNOLOGY,13F,12/31/2021,33.0238,38.86
Pros holdings inc,PRO,"",521780.0,17996000.0,0.00224055,0.0035,2266,-204661.0,-28.173107,reduction,1.1585268,Q1 2010,INFORMATION TECHNOLOGY,13F,12/31/2021,46.74,30.1
Fti consulting  inc.,FCN,"",117109.0,17967000.0,0.00223694,0.0011,2267,55868.0,91.226466,addition,0.3409569,Q2 2005,INDUSTRIALS,13F,12/31/2021,139.4366,162.95
Sema4 holdings corp,SMFR,"",4027779.0,17963000.0,0.00223644,0.0037,2268,379795.0,10.411093,addition,1.6442613,Q4 2020,FINANCE,13F,12/31/2021,7.3401,2.61
Xenia hotels & resorts inc,XHR,"",991285.0,17953000.0,0.0022352,0.0014,2269,399165.0,67.412856,addition,0.8671098,Q1 2015,REAL ESTATE,13F,12/31/2021,18.773,19.11
Fox factory holding corp,FOXF,"",105503.0,17946000.0,0.00223432,0.0028,2270,-36836.0,-25.879063,reduction,0.2504084,Q3 2013,CONSUMER DISCRETIONARY,13F,12/31/2021,113.41,91.09
First horizon,FHN,"",1098596.0,17940000.0,0.00223358,0.0028,2271,-185891.0,-14.472003,reduction,0.2057418,Q1 2001,FINANCE,13F,12/31/2021,15.31,23.04
Emcor group  inc.,EME,"",140713.0,17927000.0,0.00223196,0.0027,2272,-33180.0,-19.080699,reduction,0.2671792,Q1 2001,INDUSTRIALS,13F,12/31/2021,104.63,116.85
First trust short duration managed municipal etf,FSMB,"",861104.0,17919000.0,0.00223096,0.0007,2273,603112.0,233.77159,addition,No Data,Q3 2021,FINANCE,13F,12/31/2021,20.828,19.955
Proshares high yield-interest rate hedged etf,HYHG,"",285313.0,17903000.0,0.00222897,0.0019,2274,64956.0,29.47762,addition,No Data,Q4 2014,FINANCE,13F,12/31/2021,64.6963,61.78
Reinsurance group of america inc,RGA,"",163310.0,17881000.0,0.00222623,0.0021,2275,22490.0,15.970743,addition,0.2430573,Q1 2001,FINANCE,13F,12/31/2021,116.6384,112.66
Mirion technologies inc.,MIR,"",1705958.0,17861000.0,0.00222374,0.0012,2276,807782.0,89.935825,addition,0.8550170,Q3 2020,FINANCE,13F,12/31/2021,10.3647,8.02
Medifast inc,MED,"",85196.0,17843000.0,0.0022215,0.0022,2277,-1371.0,-1.583744,reduction,0.7380987,Q2 2009,CONSUMER STAPLES,13F,12/31/2021,182.48,184.06
First trust mid cap value alphadex fund,FNK,"",378238.0,17819000.0,0.00221851,0.0024,2278,-22474.0,-5.608517,reduction,No Data,Q2 2011,FINANCE,13F,12/31/2021,41.62,45.9
Eaton vance floating-rate 2022 target term trust common shares of beneficial interest,EFL,"",1925231.0,17808000.0,0.00221714,0.0022,2279,181018.0,10.378205,addition,No Data,Q3 2017,FINANCE,13F,12/31/2021,9.404,9.01
Fulgent genetics inc,FLGT,"",176524.0,17756000.0,0.00221067,0.002,2280,12889.0,7.876677,addition,0.5835020,Q3 2016,HEALTH CARE,13F,12/31/2021,69.9346,56.13
Alps equal sector weight etf,EQL,"",162127.0,17753000.0,0.0022103,0.0017,2281,33446.0,25.991405,addition,No Data,Q3 2009,FINANCE,13F,12/31/2021,75.9501,108.04
Himax technologies inc adr,HIMX,"",1109537.0,17742000.0,0.00220893,0.0011,2282,343144.0,44.773895,addition,0.6373383,Q2 2006,INFORMATION TECHNOLOGY,13F,12/31/2021,13.9316,9.16
Columbia sportswear co,COLM,"",181811.0,17716000.0,0.00220569,0.0014,2283,70565.0,63.431494,addition,0.2818200,Q4 2006,CONSUMER DISCRETIONARY,13F,12/31/2021,95.9103,88.33
Blackrock enhanced capital and income fund inc,CII,"",797849.0,17648000.0,0.00219722,0.0022,2284,6347.0,0.801893,addition,No Data,Q4 2006,FINANCE,13F,12/31/2021,14.263,20.13
Axcelis technologies inc,ACLS,"",236282.0,17617000.0,0.00219336,0.0013,2285,34890.0,17.324422,addition,0.7105952,Q1 2011,INFORMATION TECHNOLOGY,13F,12/31/2021,38.4635,56.43
Embraer s.a. adr,ERJ,"",992262.0,17612000.0,0.00219274,0.0019,2286,163046.0,19.662669,addition,0.5360210,Q2 2003,INDUSTRIALS,13F,12/31/2021,12.0757,11.63
Casella waste systems inc,CWST,"",205625.0,17565000.0,0.00218689,0.002,2287,9099.0,4.629922,addition,0.4077981,Q3 2010,INDUSTRIALS,13F,12/31/2021,60.9719,87.91
Alarm.com holdings inc,ALRM,"",206964.0,17552000.0,0.00218527,0.0024,2288,-21710.0,-9.493865,reduction,0.4134282,Q2 2015,INFORMATION TECHNOLOGY,13F,12/31/2021,66.37,59.14
Gms inc,GMS,"",291641.0,17530000.0,0.00218253,0.0014,2289,58196.0,24.929212,addition,0.6775891,Q2 2016,CONSUMER DISCRETIONARY,13F,12/31/2021,39.0581,49.09
Winnebago industries inc.,WGO,"",233890.0,17522000.0,0.00218153,0.0021,2290,23265.0,11.045697,addition,0.7135915,Q1 2001,CONSUMER DISCRETIONARY,13F,12/31/2021,61.304,55.9
Jpmorgan us quality factor,JQUA,"",384636.0,17501000.0,0.00217892,0.0017,2291,80383.0,26.419789,addition,No Data,Q3 2019,FINANCE,13F,12/31/2021,41.4579,41.97
Global x copper miners etf,COPX,"",474129.0,17500000.0,0.0021788,0.0024,2292,-42744.0,-8.26973,reduction,No Data,Q3 2012,FINANCE,13F,12/31/2021,35.09,46.11
Wisdomtree international smallcap dividend fund,DLS,"",237444.0,17488000.0,0.0021773,0.0024,2293,-672.0,-0.282215,reduction,No Data,Q4 2006,FINANCE,13F,12/31/2021,68.03,67.44
First trust small cap growth alphadex fund,FYC,"",234510.0,17485000.0,0.00217693,0.0024,2294,-17524.0,-6.95303,reduction,No Data,Q2 2011,FINANCE,13F,12/31/2021,52.87,65.35
Brookfield renewable corporation class a,BEPC,"",474633.0,17481000.0,0.00217643,0.0023,2295,31427.0,7.090834,addition,0.2755832,Q3 2020,FINANCE,13F,12/31/2021,43.0023,39.02
Avnet inc,AVT,"",423768.0,17473000.0,0.00217543,0.0021,2296,5245.0,1.253217,addition,0.4282079,Q1 2001,INFORMATION TECHNOLOGY,13F,12/31/2021,35.3043,37.13
Ishares msci usa size factor etf,SIZE,"",127275.0,17471000.0,0.00217519,0.0024,2297,-10396.0,-7.551336,reduction,No Data,Q4 2014,FINANCE,13F,12/31/2021,99.78,128.51
Eaton vance floating-rate income trust,EFT,"",1157794.0,17460000.0,0.00217382,0.0021,2298,91815.0,8.613209,addition,No Data,Q4 2004,FINANCE,13F,12/31/2021,13.8555,13.45
Cirrus logic inc,CRUS,"",189570.0,17445000.0,0.00217195,0.0011,2299,91064.0,92.44513,addition,0.3309383,Q1 2001,INFORMATION TECHNOLOGY,13F,12/31/2021,85.9715,75.43
Tegna inc. (gannett co.),TGNA,"",939765.0,17441000.0,0.00217145,0.0018,2300,274638.0,41.291062,addition,0.4241896,Q1 2001,COMMUNICATIONS,13F,12/31/2021,15.5166,22.44
Buckle inc,BKE,"",411933.0,17429000.0,0.00216996,0.0016,2301,110396.0,36.611096,addition,0.8274508,Q2 2005,CONSUMER DISCRETIONARY,13F,12/31/2021,37.8301,32.5
Dish network corp  class a,DISH,PRN,18421000.0,17412000.0,0.00216784,0.0025,2302,58000.0,0.315853,addition,N/A,Q3 2017,COMMUNICATIONS,13F,12/31/2021,,33.19
Heico corp.  class a,HEI.A,"",141547.0,17398957.24,0.00216622,,2303,-4027267.0,-96.604622,reduction,0.1739036,,INDUSTRIALS,13G,02/28/2022,,122.41
Allete inc. (minnesota power and light - duluth edison electric),ALE,"",261692.0,17364000.0,0.00216186,0.0025,2304,-49303.0,-15.85331,reduction,0.4909338,Q1 2001,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,64.69,63.44
Callon petroleum co. (1994),CPE,"",367435.0,17363000.0,0.00216174,0.0021,2305,42384.0,13.039185,addition,0.5975160,Q1 2005,ENERGY,13F,12/31/2021,39.3855,61.17
First hawaiian inc,FHB,"",635210.0,17361000.0,0.00216149,0.0024,2306,25885.0,4.248143,addition,0.4956485,Q3 2016,FINANCE,13F,12/31/2021,17.9677,26.99
Moog inc class a,MOG.A,"",214368.0,17357000.0,0.00216099,0.0014,2307,78639.0,57.938245,addition,0.7378676,Q3 2004,INDUSTRIALS,13F,12/31/2021,84.541,87.27
Rocket companies  inc.,RKT,"",1239387.0,17352000.0,0.00216037,0.0016,2308,493117.0,66.077559,addition,0.9171589,Q3 2020,FINANCE,13F,12/31/2021,18.7568,9.39
Sei investments co.,SEIC,"",284407.0,17331000.0,0.00215775,0.0021,2309,22243.0,8.484384,addition,0.2055646,Q1 2001,FINANCE,13F,12/31/2021,57.8059,57.61
Invesco dwa developed markets momentum etf,PIZ,"",428927.0,17290000.0,0.00215265,0.0021,2310,9986.0,2.383629,addition,No Data,Q1 2008,FINANCE,13F,12/31/2021,30.4061,32.93
Macquarie infrastructure holdings llc,MIC,"",4725606.0,17247000.0,0.0021473,0.0036,2311,4074161.0,625.40368,addition,5.3447356,Q3 2007,TRANSPORTS,13F,12/31/2021,7.8504,3.75
U.s. physical therapy  inc.,USPH,"",180403.0,17237000.0,0.00214605,0.0017,2312,63372.0,54.149755,addition,1.3972156,Q2 2012,HEALTH CARE,13F,12/31/2021,101.6934,106.85
First trust japan alphadex fund-,FJP,"",345623.0,17221000.0,0.00214406,0.0025,2313,-73.0,-0.021117,reduction,No Data,Q1 2013,FINANCE,13F,12/31/2021,55.49,45.83
John hancock multifactor developed international etf,JHMD,"",511131.0,17220000.0,0.00214394,0.0022,2314,16869.0,3.412967,addition,No Data,Q2 2018,FINANCE,13F,12/31/2021,28.8647,30.94
Badger meter inc,BMI,"",161439.0,17203000.0,0.00214182,0.0022,2315,-2452.0,-1.496116,reduction,0.5519386,Q2 2005,INDUSTRIALS,13F,12/31/2021,66.49,93.81
Hertz global holdings inc,HTZ,"",687820.0,17189000.0,0.00214008,,2316,687820.0,,new,0.1602211,Q4 2021,TRANSPORTS,13F,12/31/2021,24.99,22.33
Applied industrial technologies inc. (brown fence & wire - jim brown stores - bearings specialists),AIT,"",167193.0,17170000.0,0.00213771,0.0019,2317,14491.0,9.489725,addition,0.4347585,Q3 2004,INDUSTRIALS,13F,12/31/2021,76.0217,97.92
Hess midstream partners lp,HESM,"",619642.0,17121000.0,0.00213161,0.0019,2318,132060.0,27.084675,addition,1.8406985,Q2 2017,ENERGY,13F,12/31/2021,22.9874,33.74
Maximus  inc.,MMS,"",214735.0,17107000.0,0.00212987,0.0024,2319,62.0,0.028881,addition,0.3467825,Q1 2001,INFORMATION TECHNOLOGY,13F,12/31/2021,76.5109,75.5
Blackrock credit allocation income trust,BTZ,"",1134382.0,17072000.0,0.00212551,0.0021,2320,108706.0,10.598474,addition,No Data,Q2 2007,FINANCE,13F,12/31/2021,13.8565,11.96
Brightsphere investment group plc,BSIG,"",666511.0,17061000.0,0.00212414,0.0026,2321,-83531.0,-11.136843,reduction,1.5170588,Q4 2014,FINANCE,13F,12/31/2021,20.46,21.99
