Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price,Recent Price
Millerknoll inc,MLKN,"",7166251.0,280846000.0,0.00636939,0.0069,1393,-245143.0,-3.30765,reduction,9.4611265,Q2 2002,INDUSTRIALS,13F,12/31/2021,30.38,32.57
Pacira biosciences inc,PCRX,"",4665955.0,280751000.0,0.00636724,0.0066,1394,-102108.0,-2.141499,reduction,10.4039942,Q3 2011,HEALTH CARE,13F,12/31/2021,46.64,74.68
Helmerich & payne  inc.,HP,"",11798753.0,279631000.0,0.00634184,0.008,1395,77337.0,0.659792,addition,11.1831598,Q2 2002,ENERGY,13F,12/31/2021,46.1121,48.87
Navient corp,NAVI,"",16016740.0,279171778.2,0.00633142,,1396,-31726.0,-0.197689,reduction,10.5281236,,FINANCE,13G,01/31/2022,,16.64
Magnolia oil & gas corp class a,MGY,"",14767018.0,278653000.0,0.00631966,0.007,1397,-1000513.0,-6.345401,reduction,8.0265218,Q3 2018,FINANCE,13F,12/31/2021,12.82,26.24
Vanguard long-term corporate bond etf,VCLT,"",2629379.0,278293000.0,0.00631149,0.0068,1398,20927.0,0.802277,addition,No Data,Q4 2017,FINANCE,13F,12/31/2021,102.1397,87.06
Yelp inc.,YELP,"",7660974.0,277634000.0,0.00629655,0.0069,1399,242083.0,3.263062,addition,10.7742059,Q1 2012,INDUSTRIALS,13F,12/31/2021,42.7961,34.38
Edgewell personal care company,EPC,"",6062963.0,277138000.0,0.0062853,0.0053,1400,144064.0,2.433966,addition,11.2120674,Q3 2015,INDUSTRIALS,13F,12/31/2021,65.5667,36.55
Clearway energy inc,CWEN,"",8177307.0,275411699.76,0.00624615,,1401,42607.0,0.523769,addition,9.9881718,,UTILITIES AND TELECOMMUNICATIONS,13G,01/31/2022,,34.24
Bloom energy corp,BE,"",12528546.0,274751000.0,0.00623116,0.0057,1402,251328.0,2.047109,addition,7.7679773,Q3 2018,INDUSTRIALS,13F,12/31/2021,20.2935,22.45
Ingevity corp,NGVT,"",3828597.0,274510000.0,0.0062257,0.0069,1403,-52268.0,-1.346813,reduction,9.8167392,Q2 2016,MATERIALS,13F,12/31/2021,43.18,62.35
Cameco corp.,CCJ,"",12586055.0,274502000.0,0.00622552,0.0067,1404,253302.0,2.053897,addition,3.1600287,Q1 2015,ENERGY,13F,12/31/2021,12.7364,31.4
Firstservice corp,FSV,"",1397022.0,274474000.0,0.00622488,0.0061,1405,33763.0,2.476639,addition,3.1621476,Q2 2015,REAL ESTATE,13F,12/31/2021,74.5788,135.94
Ptc therapeutics inc,PTCT,"",6888909.0,274386000.0,0.00622289,0.0062,1406,130935.0,1.937489,addition,9.6534059,Q3 2013,HEALTH CARE,13F,12/31/2021,38.8098,44.5
Firstcash holdings inc,FCFS,"",3666888.0,274321000.0,0.00622141,0.0079,1407,18954.0,0.519582,addition,7.5624682,Q4 2002,FINANCE,13F,12/31/2021,45.1839,74.14
Ollies bargain outlet holdings inc,OLLI,"",5339388.0,273322000.0,0.00619876,0.0081,1408,-44562.0,-0.827682,reduction,8.4584244,Q3 2015,CONSUMER STAPLES,13F,12/31/2021,40.39,54.6
Bausch health companies,BHC,"",9890513.0,273077000.0,0.0061932,0.0066,1409,277188.0,2.883373,addition,2.7500652,Q1 2015,HEALTH CARE,13F,12/31/2021,88.4459,22.17
Karuna therapeutics inc,KRTX,"",2084336.0,273048000.0,0.00619254,0.0063,1410,18945.0,0.91726,addition,6.9924730,Q2 2019,HEALTH CARE,13F,12/31/2021,98.1216,137.7
Arcosa inc,ACA,"",5159686.0,271915000.0,0.00616685,0.0063,1411,75138.0,1.477771,addition,10.6797362,Q4 2018,INDUSTRIALS,13F,12/31/2021,31.385,54.44
Veracyte inc,VCYT,"",6595344.0,271728000.0,0.0061626,0.0076,1412,42019.0,0.641186,addition,9.2607445,Q4 2013,HEALTH CARE,13F,12/31/2021,36.5101,24.15
Tronox ltd,TROX,"",11287138.0,271229000.0,0.00615129,0.0068,1413,139160.0,1.248298,addition,7.3322658,Q3 2012,MATERIALS,13F,12/31/2021,17.8768,19.24
Energizer holdings inc,ENR,"",6716231.0,269320000.0,0.00610799,0.0066,1414,-59716.0,-0.881294,reduction,9.4262723,Q2 2002,CONSUMER STAPLES,13F,12/31/2021,,30.35
Madison square garden sports corp,MSGS,"",1549614.0,269214000.0,0.00610559,0.0079,1415,-168419.0,-9.803013,reduction,7.8706059,Q4 2015,CONSUMER DISCRETIONARY,13F,12/31/2021,137.38,176.49
St. joe corp,JOE,"",5168901.0,269042000.0,0.00610169,0.0054,1416,40580.0,0.791292,addition,8.7783241,Q2 2002,REAL ESTATE,13F,12/31/2021,26.9387,58.29
Four corners property trust inc,FCPT,"",9144350.0,268935000.0,0.00609926,0.006,1417,139260.0,1.546459,addition,11.3787017,Q4 2015,REAL ESTATE,13F,12/31/2021,22.231,29.01
Graftech international ltd,EAF,"",22688259.0,268402000.0,0.00608717,0.0057,1418,298050.0,1.331162,addition,8.6183351,Q2 2018,INDUSTRIALS,13F,12/31/2021,12.5603,9.75
Shift4 payments  inc.,FOUR,"",4626417.0,268009000.0,0.00607826,0.0082,1419,379740.0,8.94205,addition,8.7754519,Q2 2020,FINANCE,13F,12/31/2021,59.6832,60.32
Zentalis pharmaceuticals  inc.,ZNTL,"",3186986.0,267898000.0,0.00607574,0.0052,1420,55101.0,1.759356,addition,6.9947132,Q2 2020,HEALTH CARE,13F,12/31/2021,50.9623,26.48
Fulton financial corp.,FULT,"",16102346.0,267620990.52,0.00606946,,1421,276162.0,1.744969,addition,10.0312393,,FINANCE,13G,03/31/2022,,15.85
Flagstar bancorp inc,FBC,"",5579636.0,267487000.0,0.00606642,0.007,1422,53635.0,0.970593,addition,10.5547791,Q2 2002,FINANCE,13F,12/31/2021,463.5263,39.66
Nuvasive inc,NUVA,"",5096555.0,267467000.0,0.00606597,0.0074,1423,95952.0,1.918809,addition,9.8447726,Q2 2004,HEALTH CARE,13F,12/31/2021,42.5603,59.75
Atlassian corp plc,TEAM,"",701117.0,267328000.0,0.00606282,0.0066,1424,20077.0,2.947991,addition,0.5106171,Q1 2016,INFORMATION TECHNOLOGY,13F,12/31/2021,88.0546,265.35
Commscope holding co inc,COMM,"",24212197.0,267303000.0,0.00606225,0.008,1425,364619.0,1.528956,addition,11.8328271,Q4 2013,INFORMATION TECHNOLOGY,13F,12/31/2021,24.7011,6.46
Vicor corp,VICR,"",2099616.0,266610000.0,0.00604653,0.0078,1426,-234931.0,-10.063237,reduction,6.5260542,Q2 2002,INDUSTRIALS,13F,12/31/2021,47.66,60.42
Focus financial partners inc,FOCS,"",4457165.0,266182000.0,0.00603683,0.0054,1427,289147.0,6.937278,addition,6.8235709,Q3 2018,FINANCE,13F,12/31/2021,43.374,42.86
Treehouse foods inc,THS,"",6551834.0,265546000.0,0.0060224,0.0065,1428,35497.0,0.544739,addition,11.7426527,Q2 2005,CONSUMER STAPLES,13F,12/31/2021,58.6115,33.72
Ligand pharmaceuticals  inc.,LGND,"",1716735.0,265166000.0,0.00601378,0.006,1429,-5556.0,-0.322594,reduction,10.1867362,Q3 2006,HEALTH CARE,13F,12/31/2021,241.37,105.26
Hecla mining co. (par $0.25),HL,"",50767632.0,265008000.0,0.0060102,0.0069,1430,466157.0,0.926726,addition,9.4301909,Q2 2002,MATERIALS,13F,12/31/2021,4.1598,7.15
Werner enterprises  inc.,WERN,"",5552278.0,264620000.0,0.0060014,0.0065,1431,-339330.0,-5.759548,reduction,8.4377148,Q2 2002,TRANSPORTS,13F,12/31/2021,29.31,37.23
Certara  inc.,CERT,"",9310068.0,264592000.0,0.00600077,0.007,1432,847267.0,10.011662,addition,5.8304722,Q4 2020,INFORMATION TECHNOLOGY,13F,12/31/2021,31.9105,21.05
Enstar group ltd,ESGR,"",1066503.0,264055000.0,0.00598859,0.0061,1433,27239.0,2.620989,addition,6.4548423,Q1 2007,FINANCE,13F,12/31/2021,163.8449,252.14
First midwest bancorp  inc.,FMBI,"",12843750.0,263040000.0,0.00596557,0.006,1434,82215.0,0.644241,addition,N/A,Q2 2002,FINANCE,13F,12/31/2021,20.2813,
E2open parent holdings  inc.,ETWO,"",23242829.0,261715000.0,0.00593552,0.0037,1435,9938829.0,74.70557,addition,7.7126465,Q1 2021,FINANCE,13F,12/31/2021,10.8135,8.05
Industrial logistics properties trust,ILPT,"",10421951.0,261070000.0,0.00592089,0.0065,1436,143988.0,1.400939,addition,15.9345861,Q1 2018,REAL ESTATE,13F,12/31/2021,20.2276,20.04
Bottomline technologies inc,EPAY,"",4612842.0,260487000.0,0.00590767,0.0045,1437,50410.0,1.104893,addition,10.2558759,Q2 2002,INFORMATION TECHNOLOGY,13F,12/31/2021,30.131,56.81
John wiley & sons inc.,WLY,"",4545631.0,260328000.0,0.00590406,0.0058,1438,46602.0,1.035824,addition,9.7400340,Q2 2002,COMMUNICATIONS,13F,12/31/2021,46.6401,53.62
Gildan activewear inc,GIL,"",6129183.0,259816000.0,0.00589245,0.0055,1439,34045.0,0.55856,addition,3.2328581,Q1 2015,CONSUMER DISCRETIONARY,13F,12/31/2021,29.2832,35.66
Wolverine world wide  inc.,WWW,"",9007108.0,259494000.0,0.00588515,0.0067,1440,20197.0,0.224738,addition,11.0668043,Q2 2002,CONSUMER DISCRETIONARY,13F,12/31/2021,24.2004,22.12
Haemonetics corp. (ma),HAE,"",4880936.0,258884000.0,0.00587131,0.0086,1441,-6542.0,-0.133852,reduction,9.5495670,Q2 2002,HEALTH CARE,13F,12/31/2021,42.32,56.82
Nevro corp,NVRO,"",3185178.0,258223000.0,0.00585632,0.0094,1442,-54036.0,-1.668182,reduction,9.0877577,Q4 2014,HEALTH CARE,13F,12/31/2021,78.79,73.69
Momentive global inc,MNTV,"",12176159.0,257526000.0,0.00584051,0.006,1443,-202736.0,-1.637755,reduction,8.0899054,Q3 2018,INFORMATION TECHNOLOGY,13F,12/31/2021,17.15,18.0
Qurate retail group inc series a (formerly liberty interactive),QRTEA,"",33882670.0,257509000.0,0.00584013,0.0088,1444,-718777.0,-2.077303,reduction,9.1295301,Q2 2006,COMMUNICATIONS,13F,12/31/2021,18.77,4.43
International bancshares corp.,IBOC,"",6072906.0,257431000.0,0.00583836,0.0062,1445,46963.0,0.779347,addition,9.5823373,Q2 2002,FINANCE,13F,12/31/2021,28.0716,40.39
Dycom industries inc,DY,"",2735162.0,256448000.0,0.00581606,0.0049,1446,-46221.0,-1.661799,reduction,9.2362069,Q2 2002,INDUSTRIALS,13F,12/31/2021,42.03,94.7
Netscout systems inc.,NTCT,"",7724283.0,255519000.0,0.005795,0.0046,1447,886242.0,12.960466,addition,10.4559230,Q2 2002,INFORMATION TECHNOLOGY,13F,12/31/2021,28.813,33.24
Moog inc class a,MOG.A,"",3155045.0,255463000.0,0.00579373,0.0059,1448,34780.0,1.114649,addition,10.8598556,Q2 2002,INDUSTRIALS,13F,12/31/2021,48.0865,87.27
Whiting petroleum corp,WLL,"",3942378.0,254994000.0,0.00578309,0.0056,1449,65161.0,1.680613,addition,10.0466323,Q4 2003,ENERGY,13F,12/31/2021,53.1537,83.41
Patterson companies  inc.,PDCO,"",8684983.0,254904000.0,0.00578105,0.0064,1450,105628.0,1.231188,addition,8.8965428,Q2 2002,HEALTH CARE,13F,12/31/2021,33.6866,35.01
Global net lease inc,GNL,"",16671795.0,254745000.0,0.00577744,0.0061,1451,1362368.0,8.898883,addition,16.0459312,Q3 2015,REAL ESTATE,13F,12/31/2021,94.4268,15.12
Abercrombie & fitch co.,ANF,"",7294800.0,254078000.0,0.00576231,0.0068,1452,13689.0,0.188007,addition,12.9126209,Q2 2002,CONSUMER DISCRETIONARY,13F,12/31/2021,30.2686,34.49
Newmarket corp. (albermarle paper manufacturing - ethyl corp.),NEU,"",741198.0,254023000.0,0.00576107,0.0064,1453,-18616.0,-2.450073,reduction,7.1841108,Q2 2002,MATERIALS,13F,12/31/2021,224.23,331.57
Mednax inc,MD,"",9329814.0,253865000.0,0.00575748,0.0065,1454,99111.0,1.07371,addition,10.7010509,Q2 2002,HEALTH CARE,13F,12/31/2021,37.9645,23.58
Xencor inc,XNCR,"",6324776.0,253750000.0,0.00575488,0.0052,1455,-39814.0,-0.625555,reduction,10.8149921,Q1 2014,HEALTH CARE,13F,12/31/2021,30.73,26.69
Tripadvisor inc,TRIP,"",9307474.0,253721000.0,0.00575422,0.0078,1456,13723.0,0.147658,addition,7.3943263,Q4 2011,CONSUMER DISCRETIONARY,13F,12/31/2021,46.0023,26.83
Cnx resources corporation,CNX,"",18441577.0,253572000.0,0.00575084,0.006,1457,-601223.0,-3.15722,reduction,9.2928989,Q2 2002,ENERGY,13F,12/31/2021,23.62,22.42
Myriad genetics inc,MYGN,"",9149521.0,252527000.0,0.00572714,0.0072,1458,116324.0,1.287739,addition,11.4336305,Q2 2002,HEALTH CARE,13F,12/31/2021,28.4096,23.98
First financial bancorp  inc. (oh),FFBC,"",10348071.0,252286000.0,0.00572167,0.006,1459,-363.0,-0.003508,reduction,10.9911375,Q2 2002,FINANCE,13F,12/31/2021,22.37,21.78
Virtus investment partners inc,VRTS,"",847963.0,251930000.0,0.0057136,0.0064,1460,12188.0,1.458287,addition,11.2969084,Q1 2009,FINANCE,13F,12/31/2021,118.7213,203.0
Kodiak sciences inc,KOD,"",2969910.0,251790000.0,0.00571042,0.007,1461,24489.0,0.831426,addition,5.7185686,Q4 2018,HEALTH CARE,13F,12/31/2021,62.5052,6.94
Invs real estate trust,CSR,"",2269243.0,251660000.0,0.00570748,0.0051,1462,86844.0,3.979291,addition,15.0865603,Q2 2002,REAL ESTATE,13F,12/31/2021,83.1637,95.3
Imperial oil ltd. (ase),IMO,"",6959438.0,251235000.0,0.00569784,0.0053,1463,136661.0,2.003011,addition,1.0400513,Q1 2015,ENERGY,13F,12/31/2021,33.806,50.81
Cannae holdings inc,CNNE,"",7144476.0,251129000.0,0.00569543,0.0055,1464,57012.0,0.804406,addition,8.2608436,Q4 2017,FINANCE,13F,12/31/2021,23.6326,23.4
Sabre corp,SABR,"",29198224.0,250813000.0,0.00568827,0.0088,1465,-823663.0,-2.743542,reduction,9.0248679,Q2 2014,CONSUMER DISCRETIONARY,13F,12/31/2021,22.32,10.99
Nektar therapeutics  inc.,NKTR,"",18511911.0,250095000.0,0.00567198,0.0076,1466,1403646.0,8.204491,addition,9.9379921,Q2 2002,HEALTH CARE,13F,12/31/2021,27.234,6.16
Trinity industries inc,TRN,"",8251594.0,249200000.0,0.00565168,0.0057,1467,-125795.0,-1.501602,reduction,9.9008679,Q2 2002,INDUSTRIALS,13F,12/31/2021,20.62,31.74
1life healthcare inc.,ONEM,"",14124081.0,248161000.0,0.00562812,0.005,1468,4246617.0,42.992989,addition,7.3528279,Q1 2020,INFORMATION TECHNOLOGY,13F,12/31/2021,25.8501,10.37
Ginkgo bioworks holdings  inc,DNA,"",29546107.0,245528000.0,0.00556841,,1469,29546107.0,,new,2.2540805,Q4 2021,HEALTH CARE,13F,12/31/2021,8.31,3.84
Innospec inc,IOSP,"",2716506.0,245409000.0,0.00556571,0.0056,1470,60932.0,2.294495,addition,10.8673702,Q3 2003,MATERIALS,13F,12/31/2021,48.021,93.83
Triumph bancorp inc,TBK,"",2059379.0,245231000.0,0.00556167,0.004,1471,466253.0,29.266549,addition,8.1850804,Q4 2014,FINANCE,13F,12/31/2021,52.7674,75.75
Allscripts healthcare solutions inc,MDRX,"",13268135.0,244798000.0,0.00555185,0.0044,1472,-107171.0,-0.80126,reduction,10.8247275,Q2 2002,HEALTH CARE,13F,12/31/2021,14.33,22.32
Bumble inc,BMBL,"",7216518.0,244351000.0,0.00554171,0.0088,1473,124548.0,1.756183,addition,5.5740786,Q1 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,57.721,25.91
Continental resources inc,CLR,"",5458865.0,244339000.0,0.00554144,0.0079,1474,-1446419.0,-20.946553,reduction,1.4984600,Q2 2007,ENERGY,13F,12/31/2021,36.87,65.39
Appian corp,APPN,"",3733795.0,243481000.0,0.00552198,0.0087,1475,-56806.0,-1.498601,reduction,9.4088859,Q2 2017,INFORMATION TECHNOLOGY,13F,12/31/2021,48.55,54.49
Enpro industries inc,NPO,"",2203078.0,242493000.0,0.00549957,0.0047,1476,19286.0,0.883143,addition,10.5164406,Q2 2002,INDUSTRIALS,13F,12/31/2021,52.0425,97.93
Corcept therapeutics inc,CORT,"",10844799.0,241730569.71,0.00548228,,1477,47312.0,0.438176,addition,9.3933486,,HEALTH CARE,13G,02/28/2022,,24.49
Esco technologies inc,ESE,"",2684826.0,241608000.0,0.0054795,0.0051,1478,40004.0,1.51254,addition,10.3291476,Q2 2002,INDUSTRIALS,13F,12/31/2021,47.148,64.56
Csg systems international inc.,CSGS,"",4191685.0,241525000.0,0.00547762,0.0049,1479,124392.0,3.058349,addition,12.9579205,Q2 2002,COMMUNICATIONS,13F,12/31/2021,31.4892,64.4
Magellan health inc,MGLN,"",2538109.0,241095000.0,0.00546787,0.0057,1480,90916.0,3.715114,addition,N/A,Q1 2004,HEALTH CARE,13F,12/31/2021,56.0082,
Interdigital  inc.,IDCC,"",3362527.0,240858000.0,0.00546249,0.0057,1481,-5686.0,-0.168814,reduction,10.9564188,Q2 2002,INFORMATION TECHNOLOGY,13F,12/31/2021,45.04,60.91
Sunnova energy international inc,NOVA,"",8617351.0,240596000.0,0.00545655,0.006,1482,1224191.0,16.558427,addition,7.5999223,Q3 2019,ENERGY,13F,12/31/2021,34.3116,19.37
Easterly government properties inc,DEA,"",10464675.0,239850000.0,0.00543963,0.0051,1483,469736.0,4.699739,addition,11.6074431,Q1 2015,REAL ESTATE,13F,12/31/2021,20.0451,20.12
Cavco industries  inc.,CVCO,"",755003.0,239827000.0,0.00543911,0.0044,1484,11108.0,1.493221,addition,8.2391626,Q1 2004,CONSUMER DISCRETIONARY,13F,12/31/2021,136.2586,235.94
Overstock.com inc,OSTK,"",4062852.0,239749000.0,0.00543734,0.0076,1485,118160.0,2.995418,addition,8.5199461,Q2 2002,CONSUMER DISCRETIONARY,13F,12/31/2021,43.8831,38.41
Caredx inc,CDNA,"",5269840.0,239672000.0,0.0054356,0.0083,1486,-12548.0,-0.237544,reduction,9.9383798,Q4 2014,HEALTH CARE,13F,12/31/2021,47.64,35.41
Mercadolibre inc,MELI,"",177518.0,239366000.0,0.00542866,0.0074,1487,941.0,0.532912,addition,0.3520857,Q3 2007,COMMUNICATIONS,13F,12/31/2021,545.5385,1060.34
Cae inc,CAE,"",9419848.0,237757000.0,0.00539217,0.0068,1488,218139.0,2.370636,addition,2.9717034,Q1 2015,INDUSTRIALS,13F,12/31/2021,16.5168,26.63
Grocery outlet holding corp,GO,"",8394132.0,237386000.0,0.00538375,0.0045,1489,47684.0,0.571309,addition,8.7406578,Q2 2019,CONSUMER STAPLES,13F,12/31/2021,35.3496,34.54
Ortho clinical diagnostics holdings plc,OCDX,"",11078724.0,236973000.0,0.00537439,0.005,1490,99041.0,0.902039,addition,4.6641455,Q1 2021,HEALTH CARE,13F,12/31/2021,19.1304,18.65
J & j snack foods corp.,JJSF,"",1499504.0,236862000.0,0.00537187,0.0064,1491,-183594.0,-10.908099,reduction,7.8468348,Q2 2002,CONSUMER STAPLES,13F,12/31/2021,85.27,156.15
Knowles corp.,KN,"",10134084.0,236630000.0,0.00536661,0.0046,1492,164821.0,1.653292,addition,10.9481759,Q1 2014,INFORMATION TECHNOLOGY,13F,12/31/2021,23.468,18.89
Barnes group inc,B,"",5072289.0,236318000.0,0.00535953,0.0052,1493,51166.0,1.019015,addition,10.0060153,Q2 2002,INDUSTRIALS,13F,12/31/2021,33.8795,35.94
Kontoor brands inc,KTB,"",5713352.0,236247105.2,0.00535792,,1494,88296.0,1.569691,addition,10.1660261,,CONSUMER DISCRETIONARY,13G,03/31/2022,,40.55
Renewable energy group inc,REGI,"",5550059.0,235544000.0,0.00534198,0.0067,1495,140696.0,2.600972,addition,11.0141191,Q4 2012,HEALTH CARE,13F,12/31/2021,35.52,60.88
Progress software corp.,PRGS,"",4861203.0,234651000.0,0.00532172,0.0059,1496,-8515.0,-0.174856,reduction,11.0028424,Q2 2002,INFORMATION TECHNOLOGY,13F,12/31/2021,24.68,47.48
Minerals technologies inc.,MTX,"",3206061.0,234524000.0,0.00531884,0.0055,1497,27722.0,0.872217,addition,9.6735192,Q2 2002,MATERIALS,13F,12/31/2021,46.3438,63.05
Kinross gold corp. adr,KGC,"",40198830.0,233556000.0,0.00529689,0.0052,1498,811905.0,2.061357,addition,3.1039450,Q1 2015,MATERIALS,13F,12/31/2021,3.3703,6.14
Pagerduty inc,PD,"",6703359.0,232943000.0,0.00528299,0.0067,1499,185280.0,2.842555,addition,7.6998576,Q2 2019,INFORMATION TECHNOLOGY,13F,12/31/2021,35.5182,32.62
Iovance biotherapeutics inc,IOVA,"",12197787.0,232856000.0,0.00528101,0.0073,1500,268798.0,2.253318,addition,7.7609705,Q1 2015,HEALTH CARE,13F,12/31/2021,17.6035,17.62
Cohn & steers inc,CNS,"",2510314.0,232229000.0,0.00526679,0.0052,1501,16390.0,0.657197,addition,5.1573050,Q3 2004,FINANCE,13F,12/31/2021,40.2932,82.54
Beauty health co,SKIN,"",9599134.0,231915000.0,0.00525967,0.005,1502,1862664.0,24.076407,addition,6.3740096,Q2 2021,FINANCE,13F,12/31/2021,18.8407,15.16
Pra group inc,PRAA,"",4600880.0,231010000.0,0.00523915,0.0049,1503,-108099.0,-2.295593,reduction,11.3083961,Q4 2002,FINANCE,13F,12/31/2021,40.78,44.72
Vanguard ftse europe etf,VGK,"",3379911.0,230646000.0,0.00523089,0.005,1504,299013.0,9.705385,addition,No Data,Q1 2014,FINANCE,13F,12/31/2021,58.9515,61.54
Infosys ltd adr,INFY,"",9090269.0,230075000.0,0.00521794,0.005,1505,-1844.0,-0.020281,reduction,0.2161499,Q3 2006,INFORMATION TECHNOLOGY,13F,12/31/2021,10.06,20.46
Mantech international corp,MANT,"",3150262.0,229748000.0,0.00521053,0.0058,1506,52825.0,1.705442,addition,11.3994518,Q2 2002,INFORMATION TECHNOLOGY,13F,12/31/2021,40.8177,83.85
Tg therapeutics inc,TGTX,"",12091437.0,229738000.0,0.0052103,0.0099,1507,59061.0,0.490851,addition,8.4663655,Q2 2013,HEALTH CARE,13F,12/31/2021,27.8366,8.85
Banner corp,BANR,"",3782997.0,229515000.0,0.00520524,0.0052,1508,6770.0,0.179279,addition,11.0402633,Q2 2002,FINANCE,13F,12/31/2021,45.2976,55.26
Star peak energy transition corp,STEM,"",12086688.0,229285000.0,0.00520003,0.006,1509,1927291.0,18.970526,addition,7.8769500,Q2 2021,FINANCE,13F,12/31/2021,32.9819,9.46
Washington federal inc,WAFD,"",6860020.0,228989000.0,0.00519331,0.006,1510,-170538.0,-2.425668,reduction,10.5051661,Q2 2002,FINANCE,13F,12/31/2021,22.15,31.53
Nordstrom inc.,JWN,"",10116234.0,228829000.0,0.00518968,0.0066,1511,29239.0,0.289868,addition,6.3465021,Q2 2002,CONSUMER DISCRETIONARY,13F,12/31/2021,39.87,28.85
Corvel corp.,CRVL,"",1098847.0,228559000.0,0.00518356,0.005,1512,7869.0,0.721279,addition,6.2361816,Q2 2002,HEALTH CARE,13F,12/31/2021,36.9239,178.82
Owens-il inc,OI,"",18970857.0,228220000.0,0.00517587,0.0066,1513,443099.0,2.391541,addition,12.1903814,Q2 2002,MATERIALS,13F,12/31/2021,22.3531,13.1
Oasis petroleum inc,OAS,"",1811046.0,228174000.0,0.00517483,0.0044,1514,27711.0,1.553886,addition,9.3352632,Q3 2010,ENERGY,13F,12/31/2021,93.4654,151.0
Meritor inc. (noblitt-sparks industries - arvin industries  inc.),MTOR,"",9204825.0,228095000.0,0.00517304,0.0048,1515,72422.0,0.793022,addition,13.0057882,Q2 2002,CONSUMER DISCRETIONARY,13F,12/31/2021,15.2754,35.85
B&g foods  inc.,BGS,"",7416198.0,227899000.0,0.00516859,0.0054,1516,143750.0,1.976638,addition,10.8231455,Q4 2007,CONSUMER STAPLES,13F,12/31/2021,25.1013,27.61
Renasant corp.,RNST,"",6003946.0,227850000.0,0.00516748,0.0054,1517,12518.0,0.208932,addition,10.7568389,Q2 2002,FINANCE,13F,12/31/2021,34.3475,32.06
Glaukos corp,GKOS,"",5116595.0,227383000.0,0.00515689,0.0059,1518,195364.0,3.96982,addition,10.8740366,Q2 2015,HEALTH CARE,13F,12/31/2021,42.8049,60.98
Graham holdings  inc.,GHC,"",360885.0,227296000.0,0.00515492,0.0053,1519,-3613.0,-0.991226,reduction,9.1595712,Q4 2013,COMMUNICATIONS,13F,12/31/2021,477.4,613.49
Virgin galactic holdings inc,SPCE,"",16961503.0,226944000.0,0.00514693,0.01,1520,968165.0,6.053552,addition,6.5668585,Q4 2019,FINANCE,13F,12/31/2021,20.5745,8.99
Vimeo inc,VMEO,"",12634772.0,226920000.0,0.00514639,0.0095,1521,-442974.0,-3.387235,reduction,8.0581549,Q2 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,47.2,11.2
First merchants corp.,FRME,"",5345070.0,226791320.1,0.00514347,,1522,62954.0,1.191833,addition,9.9312078,,FINANCE,13G,01/31/2022,,39.85
Veris residential inc,VRE,"",12334987.0,226717000.0,0.00514179,0.0052,1523,172836.0,1.421097,addition,13.5625802,Q2 2002,REAL ESTATE,13F,12/31/2021,28.7427,16.63
Hilltop holdings inc,HTH,"",6441986.0,226371000.0,0.00513394,0.0054,1524,-173279.0,-2.619381,reduction,8.1579096,Q2 2004,REAL ESTATE,13F,12/31/2021,19.7,27.97
Office depot inc,ODP,"",5135347.0,225955268.0,0.00512451,,1525,41506.0,0.814827,addition,10.5912042,,CONSUMER DISCRETIONARY,13G,02/28/2022,,45.92
Service properties trust,SVC,"",25704179.0,225939000.0,0.00512414,0.0073,1526,-566565.0,-2.156639,reduction,15.5695777,Q2 2002,REAL ESTATE,13F,12/31/2021,26.54,8.72
Allegro microsystems  inc.,ALGM,"",6235522.0,225602000.0,0.0051165,0.0043,1527,774097.0,14.173902,addition,3.2869996,Q4 2020,INFORMATION TECHNOLOGY,13F,12/31/2021,27.9294,23.98
Ameresco inc,AMRC,"",2770106.0,225598000.0,0.00511641,0.004,1528,30958.0,1.130205,addition,8.2139741,Q3 2010,INDUSTRIALS,13F,12/31/2021,37.8032,57.08
Skywest inc,SKYW,"",5724478.0,224972000.0,0.00510221,0.0069,1529,54762.0,0.965868,addition,11.3307105,Q2 2002,TRANSPORTS,13F,12/31/2021,26.7116,29.51
Alight inc.,ALIT,"",20775722.0,224586000.0,0.00509346,0.0059,1530,153237.0,0.743058,addition,4.4658649,Q3 2021,FINANCE,13F,12/31/2021,11.4751,9.24
Safehold inc.,SAFE,"",2812227.0,224556000.0,0.00509278,0.0049,1531,54992.0,1.994462,addition,4.9596822,Q2 2017,REAL ESTATE,13F,12/31/2021,49.7895,49.05
Genworth financial inc,GNW,"",55360357.0,224209000.0,0.00508491,0.005,1532,1557848.0,2.895493,addition,10.9108992,Q2 2004,FINANCE,13F,12/31/2021,9.7354,3.75
Covetrus inc,CVET,"",11226890.0,224201000.0,0.00508473,0.0049,1533,312198.0,2.860346,addition,8.1274093,Q1 2019,INFORMATION TECHNOLOGY,13F,12/31/2021,26.9017,15.0
Riot blockchain inc,RIOT,"",10040038.0,224194000.0,0.00508457,0.0051,1534,2063360.0,25.86741,addition,8.5611973,Q4 2007,HEALTH CARE,13F,12/31/2021,26.08,14.97
